Journey ID,Node ID,Campaign / Segment / Controller Name, Channel / Segment / Controller Type, Moved Forward,Moved Forward via Yes,Moved Forward via No,Moved Forward via Node Timeout,Goal 1 Conversions,Total Sent,Total Viewed,Total Clicked,Errors
1440,2,LTR/RPC=1,Action,430555,430555.0,,,,,,,
1440,4,D0,Push,430232,,,,,370083.0,343262.0,11786.0,17754.0
1440,4,D0,Push,430232,,,,,32492.0,0.0,1507.0,6513.0
1440,7,Ride 2 Complete?,Action,102320,102320.0,,0.0,,,,,
1440,10,D0,Push,102300,,,,,89430.0,82545.0,4607.0,2433.0
1440,10,D0,Push,102300,,,,,8185.0,0.0,798.0,1406.0
1440,13,Ride 3 Complete?,Action,17220,17220.0,,0.0,,,,,
1440,161,D0,Push,17218,,,,,15066.0,13815.0,768.0,456.0
1440,161,D0,Push,17218,,,,,1373.0,0.0,95.0,179.0
1440,16,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,16,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,19,Ride 3 Complete?,Action,0,0.0,,0.0,,,,,
1440,22,D2,Push,0,,,,,0.0,0.0,0.0,0.0
1440,22,D2,Push,0,,,,,0.0,0.0,0.0,0.0
1440,25,Ride 3 Complete?,Action,0,0.0,,0.0,,,,,
1440,31,Ride 4 Complete?,Action,4484,4484.0,,0.0,,,,,
1440,155,D0,Push,4483,,,,,3962.0,3584.0,218.0,107.0
1440,155,D0,Push,4483,,,,,341.0,0.0,22.0,41.0
1440,34,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,34,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,37,Ride 4 Complete?,Action,0,0.0,,0.0,,,,,
1440,40,D2,Push,0,,,,,0.0,0.0,0.0,0.0
1440,40,D2,Push,0,,,,,0.0,0.0,0.0,0.0
1440,43,Ride 4 Complete?,Action,0,0.0,,0.0,,,,,
1440,49,Ride 5 Complete?,Action,1163,1163.0,,0.0,,,,,
1440,149,D0,Push,1163,,,,,1052.0,927.0,37.0,27.0
1440,149,D0,Push,1163,,,,,67.0,0.0,2.0,10.0
1440,52,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,52,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,55,Ride 5 Complete?,Action,0,0.0,,0.0,,,,,
1440,58,D2,Push,0,,,,,0.0,0.0,0.0,0.0
1440,58,D2,Push,0,,,,,0.0,0.0,0.0,0.0
1440,61,Ride 5 Complete?,Action,0,0.0,,0.0,,,,,
1440,67,Ride 6 Complete?,Action,432,432.0,,0.0,,,,,
1440,143,D0,Push,432,,,,,393.0,336.0,7.0,9.0
1440,143,D0,Push,432,,,,,26.0,0.0,0.0,1.0
1440,70,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,70,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,73,Ride 6 Complete?,Action,0,0.0,,0.0,,,,,
1440,79,Ride 7 Complete?,Action,0,0.0,,0.0,,,,,
1440,139,D0,Push,0,,,,,0.0,0.0,0.0,0.0
1440,139,D0,Push,0,,,,,0.0,0.0,0.0,0.0
1440,82,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,82,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,85,Ride 7 Complete?,Action,0,0.0,,0.0,,,,,
1440,91,Ride 8 Complete?,Action,0,0.0,,0.0,,,,,
1440,135,D0,Push,0,,,,,0.0,0.0,0.0,0.0
1440,135,D0,Push,0,,,,,0.0,0.0,0.0,0.0
1440,94,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,94,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,97,Ride 8 Complete?,Action,0,0.0,,0.0,,,,,
1440,103,Ride 9 Complete?,Action,0,0.0,,0.0,,,,,
1440,131,D0,Push,0,,,,,0.0,0.0,0.0,0.0
1440,131,D0,Push,0,,,,,0.0,0.0,0.0,0.0
1440,106,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,106,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,109,Ride 9 Complete?,Action,0,0.0,,0.0,,,,,
1440,116,Milestone Complete?,Action,0,0.0,,0.0,,,,,
1440,120,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,120,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,123,Milestone Complete?,Action,0,0.0,,0.0,,,,,
1440,163,D1,Push,0,,,,,0.0,0.0,3.0,0.0
1440,163,D1,Push,0,,,,,0.0,0.0,0.0,0.0
1440,166,Ride 2 Complete?,Action,0,0.0,,0.0,,,,,
1440,170,D2,Push,0,,,,,0.0,0.0,0.0,0.0
1440,170,D2,Push,0,,,,,0.0,0.0,0.0,0.0
1440,173,Ride 2 Complete?,Action,0,0.0,,0.0,,,,,
